
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.8705e-02      1  EP      5.8658e-02   3.1416e-02
    8  00:00:00   8.3124e-02      2  SN      5.4418e-02   3.1416e-02
    8  00:00:00   8.3106e-02      3  FP      5.4403e-02   3.1416e-02
   24  00:00:00   8.9375e-02      4  HB      5.8499e-02   3.1416e-02
   24  00:00:00   8.9659e-02      5  BP      5.8690e-02   3.1416e-02
   24  00:00:00   8.9683e-02      6  FP      5.8706e-02   3.1416e-02
   25  00:00:00   8.9662e-02      7  BP      5.8695e-02   3.1416e-02
   25  00:00:00   8.9597e-02      8  FP      5.8661e-02   3.1416e-02
   76  00:00:00   1.2101e-01      9  UZ      7.8540e-02   3.1416e-02
  206  00:00:01   2.4679e-01     10  UZ      1.5708e-01   3.1416e-02
  332  00:00:01   3.7151e-01     11  UZ      2.3562e-01   3.1416e-02
  456  00:00:02   4.9595e-01     12  UZ      3.1416e-01   3.1416e-02
  581  00:00:03   6.2029e-01     13  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   8.8705e-02     14  EP      5.8658e-02   3.1416e-02
   29  00:00:03   1.1543e-01     15  UZ      7.8540e-02   3.1416e-02
  140  00:00:04   2.2435e-01     16  UZ      1.5708e-01   3.1416e-02
  251  00:00:05   3.3469e-01     17  UZ      2.3562e-01   3.1416e-02
  362  00:00:05   4.4540e-01     18  UZ      3.1416e-01   3.1416e-02
  473  00:00:06   5.5625e-01     19  EP      3.9270e-01   3.1416e-02
