
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.1065e-02      1  EP      3.7027e-02   3.1416e-02
    1  00:00:00   6.1065e-02      2  SN      3.7027e-02   3.1416e-02
    1  00:00:00   6.1037e-02      3  FP      3.6999e-02   3.1416e-02
  125  00:00:00   1.5063e-01      4  UZ      7.8540e-02   3.1416e-02
  270  00:00:02   2.9332e-01      5  UZ      1.5708e-01   3.1416e-02
  414  00:00:02   4.3665e-01      6  UZ      2.3562e-01   3.1416e-02
  558  00:00:03   5.8056e-01      7  UZ      3.1416e-01   3.1416e-02
  703  00:00:04   7.2473e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   6.1065e-02      9  EP      3.7027e-02   3.1416e-02
    1  00:00:04   6.1065e-02     10  BP      3.7027e-02   3.1416e-02
    1  00:00:04   6.1102e-02     11  FP      3.7051e-02   3.1416e-02
    2  00:00:04   6.1102e-02     12  SN      3.7051e-02   3.1416e-02
    2  00:00:04   6.1110e-02     13  FP      3.7046e-02   3.1416e-02
  124  00:00:05   1.5063e-01     14  UZ      7.8540e-02   3.1416e-02
  270  00:00:06   2.9332e-01     15  UZ      1.5708e-01   3.1416e-02
  414  00:00:07   4.3665e-01     16  UZ      2.3562e-01   3.1416e-02
  558  00:00:08   5.8056e-01     17  UZ      3.1416e-01   3.1416e-02
  702  00:00:09   7.2473e-01     18  EP      3.9270e-01   3.1416e-02
