
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0222e-02      1  EP      2.7706e-02   3.1416e-02
    1  00:00:00   5.0222e-02      2  BP      2.7706e-02   3.1416e-02
    1  00:00:00   5.0200e-02      3  FP      2.7680e-02   3.1416e-02
    5  00:00:00   5.0623e-02      4  SN      2.7860e-02   3.1416e-02
    5  00:00:00   5.0623e-02      5  BP      2.7860e-02   3.1416e-02
   53  00:00:00   8.1996e-02      6  SN      4.1437e-02   3.1416e-02
   53  00:00:00   8.1996e-02      7  BP      4.1436e-02   3.1416e-02
<<<<<<< HEAD
  136  00:00:00   1.6105e-01      8  UZ      7.8540e-02   3.1416e-02
  301  00:00:01   3.2370e-01      9  UZ      1.5708e-01   3.1416e-02
  463  00:00:02   4.8570e-01     10  UZ      2.3562e-01   3.1416e-02
  625  00:00:03   6.4764e-01     11  UZ      3.1416e-01   3.1416e-02
  787  00:00:03   8.0956e-01     12  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   5.0222e-02     13  EP      2.7706e-02   3.1416e-02
    1  00:00:04   5.0222e-02     14  BP      2.7706e-02   3.1416e-02
    2  00:00:04   5.0267e-02     15  SN      2.7724e-02   3.1416e-02
    2  00:00:04   5.0267e-02     16  BP      2.7724e-02   3.1416e-02
    5  00:00:04   5.0620e-02     17  BP      2.7859e-02   3.1416e-02
    5  00:00:04   5.0620e-02     18  SN      2.7859e-02   3.1416e-02
   53  00:00:04   8.1998e-02     19  SN      4.1438e-02   3.1416e-02
   53  00:00:05   8.1998e-02     20  BP      4.1437e-02   3.1416e-02
  136  00:00:05   1.6105e-01     21  UZ      7.8540e-02   3.1416e-02
  300  00:00:07   3.2370e-01     22  UZ      1.5708e-01   3.1416e-02
  463  00:00:08   4.8570e-01     23  UZ      2.3562e-01   3.1416e-02
  625  00:00:09   6.4764e-01     24  UZ      3.1416e-01   3.1416e-02
  787  00:00:10   8.0956e-01     25  EP      3.9270e-01   3.1416e-02
=======
  136  00:00:01   1.6105e-01      8  UZ      7.8540e-02   3.1416e-02
  301  00:00:03   3.2370e-01      9  UZ      1.5708e-01   3.1416e-02
  463  00:00:05   4.8570e-01     10  UZ      2.3562e-01   3.1416e-02
  625  00:00:07   6.4764e-01     11  UZ      3.1416e-01   3.1416e-02
  787  00:00:09   8.0956e-01     12  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:09   5.0222e-02     13  EP      2.7706e-02   3.1416e-02
    1  00:00:09   5.0222e-02     14  BP      2.7706e-02   3.1416e-02
    2  00:00:09   5.0267e-02     15  SN      2.7724e-02   3.1416e-02
    2  00:00:10   5.0267e-02     16  BP      2.7724e-02   3.1416e-02
    5  00:00:10   5.0620e-02     17  BP      2.7859e-02   3.1416e-02
    5  00:00:10   5.0620e-02     18  SN      2.7859e-02   3.1416e-02
   53  00:00:11   8.1998e-02     19  SN      4.1438e-02   3.1416e-02
   53  00:00:11   8.1998e-02     20  BP      4.1437e-02   3.1416e-02
  136  00:00:12   1.6105e-01     21  UZ      7.8540e-02   3.1416e-02
  300  00:00:14   3.2370e-01     22  UZ      1.5708e-01   3.1416e-02
  463  00:00:16   4.8570e-01     23  UZ      2.3562e-01   3.1416e-02
  625  00:00:18   6.4764e-01     24  UZ      3.1416e-01   3.1416e-02
  787  00:00:20   8.0956e-01     25  EP      3.9270e-01   3.1416e-02
>>>>>>> ef1fe7fabf82645bf453d1edd039ffd2641826d5
