
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.4608e-02      1  EP      3.1584e-02   3.1416e-02
    1  00:00:00   5.4608e-02      2  SN      3.1584e-02   3.1416e-02
    1  00:00:00   5.4584e-02      3  FP      3.1562e-02   3.1416e-02
   30  00:00:00   6.0621e-02      4  SN      3.5455e-02   3.1416e-02
   30  00:00:00   6.0621e-02      5  BP      3.5455e-02   3.1416e-02
 1715  00:00:08   8.9123e-01      6  UZ      5.4271e-01   3.1416e-02
 1997  00:00:09   1.0318e+00      7  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:10   5.4608e-02      8  EP      3.1584e-02   3.1416e-02
    1  00:00:10   5.4608e-02      9  BP      3.1584e-02   3.1416e-02
    1  00:00:10   5.4632e-02     10  FP      3.1602e-02   3.1416e-02
    2  00:00:11   5.4632e-02     11  SN      3.1602e-02   3.1416e-02
    2  00:00:11   5.4631e-02     12  FP      3.1598e-02   3.1416e-02
   30  00:00:11   6.0620e-02     13  SN      3.5455e-02   3.1416e-02
   30  00:00:11   6.0620e-02     14  BP      3.5455e-02   3.1416e-02
 1715  00:00:21   8.9123e-01     15  UZ      5.4271e-01   3.1416e-02
 1996  00:00:23   1.0318e+00     16  EP      6.2832e-01   3.1416e-02
