
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.0925e-01      1  EP      6.9531e-02   3.1416e-02
    1  00:00:00   1.0925e-01      2  BP      6.9531e-02   3.1416e-02
   70  00:00:00   6.0157e-02      3  SN      3.6276e-02   3.1416e-02
   70  00:00:00   6.0157e-02      4  BP      3.6276e-02   3.1416e-02
   83  00:00:00   4.9108e-02      5  SN      2.6689e-02   3.1416e-02
   83  00:00:00   4.9108e-02      6  BP      2.6689e-02   3.1416e-02
   95  00:00:00   4.0558e-02      7  SN      1.8138e-02   3.1416e-02
   95  00:00:00   4.0558e-02      8  BP      1.8138e-02   3.1416e-02
  135  00:00:00   3.4452e-02      9  EP     -1.0000e-02   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   1.0925e-01     10  EP      6.9531e-02   3.1416e-02
  391  00:00:02   4.9338e-01     11  UZ      3.1416e-01   3.1416e-02
  885  00:00:04   9.8675e-01     12  EP      6.2832e-01   3.1416e-02
