
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   3.1238e-01      1  EP      2.0926e-01   1.0000e-01
    1  00:00:00   3.1238e-01      2  SN      2.0926e-01   1.0000e-01
    1  00:00:00   3.1210e-01      3  FP      2.0905e-01   1.0000e-01
   15  00:00:00   3.5108e-01      4  SN      2.3407e-01   1.0000e-01
   15  00:00:00   3.5108e-01      5  BP      2.3407e-01   1.0000e-01
   16  00:00:00   3.5872e-01      6  SN      2.3898e-01   1.0000e-01
   16  00:00:00   3.5872e-01      7  BP      2.3898e-01   1.0000e-01
   21  00:00:00   4.0865e-01      8  SN      2.7115e-01   1.0000e-01
   21  00:00:00   4.0865e-01      9  BP      2.7115e-01   1.0000e-01
   42  00:00:00   6.0736e-01     10  EP      4.0000e-01   1.0000e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   3.1238e-01     11  EP      2.0926e-01   1.0000e-01
    1  00:00:00   3.1238e-01     12  BP      2.0926e-01   1.0000e-01
    1  00:00:00   3.1259e-01     13  SN      2.0940e-01   1.0000e-01
   10  00:00:00   3.5108e-01     14  SN      2.3407e-01   1.0000e-01
   10  00:00:00   3.5108e-01     15  BP      2.3407e-01   1.0000e-01
   11  00:00:01   3.5872e-01     16  SN      2.3898e-01   1.0000e-01
   11  00:00:01   3.5872e-01     17  BP      2.3898e-01   1.0000e-01
   16  00:00:01   4.0865e-01     18  BP      2.7115e-01   1.0000e-01
   16  00:00:01   4.0865e-01     19  SN      2.7115e-01   1.0000e-01
   37  00:00:01   6.0736e-01     20  EP      4.0000e-01   1.0000e-01
