
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.2359e-02      1  EP      4.2460e-02   3.1416e-02
    1  00:00:00   7.2359e-02      2  SN      4.2460e-02   3.1416e-02
    1  00:00:00   7.2241e-02      3  FP      4.2410e-02   3.1416e-02
    2  00:00:00   7.2288e-02      4  SN      4.2453e-02   3.1416e-02
    2  00:00:00   7.2315e-02      5  FP      4.2481e-02   3.1416e-02
  126  00:00:00   4.4118e-02      6  SN      2.1736e-02   3.1416e-02
  126  00:00:00   4.4253e-02      7  FP      2.1842e-02   3.1416e-02
 2087  00:00:10   1.0029e+00      8  UZ      5.4271e-01   3.1416e-02
 2403  00:00:11   1.1609e+00      9  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:11   7.2359e-02     10  EP      4.2460e-02   3.1416e-02
    1  00:00:12   7.2359e-02     11  BP      4.2460e-02   3.1416e-02
    1  00:00:12   7.2479e-02     12  FP      4.2510e-02   3.1416e-02
  119  00:00:13   4.3982e-02     13  SN      2.1591e-02   3.1416e-02
  119  00:00:13   4.4277e-02     14  FP      2.1847e-02   3.1416e-02
 2079  00:00:23   1.0029e+00     15  UZ      5.4271e-01   3.1416e-02
 2395  00:00:25   1.1609e+00     16  EP      6.2832e-01   3.1416e-02
