
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.2551e-02      1  EP      3.8247e-02   3.1416e-02
    1  00:00:00   6.2551e-02      2  SN      3.8247e-02   3.1416e-02
    1  00:00:00   6.2496e-02      3  FP      3.8201e-02   3.1416e-02
   99  00:00:00   1.3298e-01      4  UZ      7.8540e-02   3.1416e-02
  234  00:00:01   2.6443e-01      5  UZ      1.5708e-01   3.1416e-02
  326  00:00:02   3.4313e-01      6  SN      2.0572e-01   3.1416e-02
  326  00:00:02   3.4313e-01      7  FP      2.0572e-01   3.1416e-02
  364  00:00:02   3.2866e-01      8  SN      1.9782e-01   3.1416e-02
  364  00:00:02   3.2863e-01      9  FP      1.9781e-01   3.1416e-02
  442  00:00:02   3.9185e-01     10  UZ      2.3562e-01   3.1416e-02
  576  00:00:03   5.2332e-01     11  UZ      3.1416e-01   3.1416e-02
 1103  00:00:05   1.0484e+00     12  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   6.2551e-02     13  EP      3.8247e-02   3.1416e-02
    1  00:00:06   6.2551e-02     14  BP      3.8247e-02   3.1416e-02
    1  00:00:06   6.2661e-02     15  FP      3.8330e-02   3.1416e-02
    2  00:00:06   6.2661e-02     16  SN      3.8330e-02   3.1416e-02
    2  00:00:06   6.2659e-02     17  FP      3.8321e-02   3.1416e-02
   98  00:00:06   1.3298e-01     18  UZ      7.8540e-02   3.1416e-02
  234  00:00:07   2.6443e-01     19  UZ      1.5708e-01   3.1416e-02
  326  00:00:07   3.4314e-01     20  SN      2.0572e-01   3.1416e-02
  326  00:00:07   3.4311e-01     21  FP      2.0572e-01   3.1416e-02
  363  00:00:08   3.2883e-01     22  SN      1.9793e-01   3.1416e-02
  363  00:00:08   3.2862e-01     23  FP      1.9780e-01   3.1416e-02
  441  00:00:08   3.9185e-01     24  UZ      2.3562e-01   3.1416e-02
  576  00:00:09   5.2332e-01     25  UZ      3.1416e-01   3.1416e-02
 1102  00:00:11   1.0484e+00     26  EP      6.2832e-01   3.1416e-02
