
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.6866e-02      1  EP      3.3517e-02   3.1416e-02
    1  00:00:00   5.6866e-02      2  BP      3.3517e-02   3.1416e-02
    1  00:00:00   5.6841e-02      3  FP      3.3491e-02   3.1416e-02
   24  00:00:00   6.4894e-02      4  SN      3.6988e-02   3.1416e-02
   24  00:00:00   6.4894e-02      5  BP      3.6988e-02   3.1416e-02
   48  00:00:01   7.4520e-02      6  SN      4.1364e-02   3.1416e-02
   48  00:00:01   7.4520e-02      7  BP      4.1364e-02   3.1416e-02
   50  00:00:01   7.4976e-02      8  SN      4.1613e-02   3.1416e-02
   50  00:00:01   7.4978e-02      9  BP      4.1614e-02   3.1416e-02
  488  00:00:07   4.7617e-01     10  SN      2.4273e-01   3.1416e-02
  496  00:00:08   4.8460e-01     11  SN      2.4697e-01   3.1416e-02
  496  00:00:08   4.8460e-01     12  BP      2.4697e-01   3.1416e-02
  498  00:00:08   4.8670e-01     13  SN      2.4803e-01   3.1416e-02
  498  00:00:08   4.8670e-01     14  BP      2.4803e-01   3.1416e-02
  647  00:00:12   6.3506e-01     15  SN      3.2287e-01   3.1416e-02
  941  00:00:16   9.2856e-01     16  UZ      4.7124e-01   3.1416e-02
 1500  00:00:23   1.4871e+00     17  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:23   5.6866e-02     18  EP      3.3517e-02   3.1416e-02
    1  00:00:24   5.6866e-02     19  BP      3.3517e-02   3.1416e-02
    1  00:00:24   5.6901e-02     20  SN      3.3539e-02   3.1416e-02
    2  00:00:24   5.6907e-02     21  SN      3.3536e-02   3.1416e-02
    2  00:00:24   5.6907e-02     22  BP      3.3536e-02   3.1416e-02
   24  00:00:25   6.4895e-02     23  SN      3.6988e-02   3.1416e-02
   24  00:00:25   6.4895e-02     24  BP      3.6988e-02   3.1416e-02
   48  00:00:26   7.4521e-02     25  SN      4.1364e-02   3.1416e-02
   48  00:00:26   7.4521e-02     26  BP      4.1364e-02   3.1416e-02
   50  00:00:27   7.5136e-02     27  SN      4.1653e-02   3.1416e-02
   50  00:00:27   7.4979e-02     28  BP      4.1614e-02   3.1416e-02
  487  00:00:33   4.7613e-01     29  SN      2.4271e-01   3.1416e-02
  495  00:00:34   4.8423e-01     30  SN      2.4679e-01   3.1416e-02
  495  00:00:34   4.8423e-01     31  BP      2.4679e-01   3.1416e-02
  498  00:00:35   4.8668e-01     32  SN      2.4803e-01   3.1416e-02
  646  00:00:37   6.3501e-01     33  SN      3.2284e-01   3.1416e-02
  940  00:00:41   9.2856e-01     34  UZ      4.7124e-01   3.1416e-02
 1499  00:00:49   1.4871e+00     35  EP      7.5398e-01   3.1416e-02
