
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.6186e-02      1  EP      3.2939e-02   3.1416e-02
    1  00:00:00   5.6186e-02      2  SN      3.2939e-02   3.1416e-02
    1  00:00:00   5.6141e-02      3  FP      3.2899e-02   3.1416e-02
   33  00:00:00   7.5242e-02      4  SN      4.5089e-02   3.1416e-02
   33  00:00:00   7.5242e-02      5  BP      4.5089e-02   3.1416e-02
   91  00:00:00   1.2896e-01      6  UZ      7.8540e-02   3.1416e-02
  220  00:00:01   2.5628e-01      7  UZ      1.5708e-01   3.1416e-02
  349  00:00:02   3.8396e-01      8  UZ      2.3562e-01   3.1416e-02
  477  00:00:02   5.1173e-01      9  UZ      3.1416e-01   3.1416e-02
  605  00:00:03   6.3954e-01     10  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   5.6186e-02     11  EP      3.2939e-02   3.1416e-02
    1  00:00:03   5.6186e-02     12  BP      3.2939e-02   3.1416e-02
    1  00:00:03   5.6281e-02     13  FP      3.3012e-02   3.1416e-02
    2  00:00:03   5.6281e-02     14  SN      3.3012e-02   3.1416e-02
    2  00:00:03   5.6281e-02     15  FP      3.3002e-02   3.1416e-02
   32  00:00:03   7.5243e-02     16  SN      4.5090e-02   3.1416e-02
   32  00:00:03   7.5243e-02     17  BP      4.5090e-02   3.1416e-02
   90  00:00:04   1.2896e-01     18  UZ      7.8540e-02   3.1416e-02
  220  00:00:05   2.5628e-01     19  UZ      1.5708e-01   3.1416e-02
  348  00:00:05   3.8396e-01     20  UZ      2.3562e-01   3.1416e-02
  476  00:00:07   5.1173e-01     21  UZ      3.1416e-01   3.1416e-02
  604  00:00:08   6.3954e-01     22  EP      3.9270e-01   3.1416e-02
