
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.9756e-02      1  EP      2.7282e-02   3.1416e-02
    1  00:00:00   4.9756e-02      2  SN      2.7282e-02   3.1416e-02
    1  00:00:00   4.9697e-02      3  FP      2.7228e-02   3.1416e-02
  132  00:00:00   1.4389e-01      4  UZ      7.8540e-02   3.1416e-02
  278  00:00:01   2.8715e-01      5  UZ      1.5708e-01   3.1416e-02
  421  00:00:02   4.3038e-01      6  UZ      2.3562e-01   3.1416e-02
  812  00:00:03   8.2016e-01      7  UZ      4.4925e-01   3.1416e-02
  933  00:00:04   9.4148e-01      8  UZ      5.1572e-01   3.1416e-02
 1425  00:00:07   1.4336e+00      9  UZ      7.8540e-01   3.1416e-02
 1712  00:00:08   1.7203e+00     10  EP      9.4248e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:09   4.9756e-02     11  EP      2.7282e-02   3.1416e-02
    1  00:00:09   4.9756e-02     12  BP      2.7282e-02   3.1416e-02
    1  00:00:09   4.9877e-02     13  FP      2.7384e-02   3.1416e-02
    2  00:00:09   4.9877e-02     14  SN      2.7384e-02   3.1416e-02
    2  00:00:09   4.9878e-02     15  FP      2.7376e-02   3.1416e-02
  132  00:00:10   1.4389e-01     16  UZ      7.8540e-02   3.1416e-02
  277  00:00:11   2.8715e-01     17  UZ      1.5708e-01   3.1416e-02
  421  00:00:12   4.3038e-01     18  UZ      2.3562e-01   3.1416e-02
  811  00:00:14   8.2016e-01     19  UZ      4.4925e-01   3.1416e-02
  933  00:00:14   9.4148e-01     20  UZ      5.1572e-01   3.1416e-02
 1425  00:00:17   1.4336e+00     21  UZ      7.8540e-01   3.1416e-02
 1712  00:00:19   1.7203e+00     22  EP      9.4248e-01   3.1416e-02
