
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   6.0087e-02      3  FP      3.6213e-02   3.1416e-02
   88  00:00:00   1.3028e-01      4  UZ      7.8540e-02   3.1416e-02
  221  00:00:01   2.6049e-01      5  UZ      1.5708e-01   3.1416e-02
  352  00:00:01   3.9073e-01      6  UZ      2.3562e-01   3.1416e-02
  482  00:00:02   5.2098e-01      7  UZ      3.1416e-01   3.1416e-02
  613  00:00:02   6.5122e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:02   6.0157e-02      9  EP      3.6276e-02   3.1416e-02
    1  00:00:03   6.0157e-02     10  BP      3.6276e-02   3.1416e-02
    1  00:00:03   6.0231e-02     11  FP      3.6331e-02   3.1416e-02
    2  00:00:03   6.0232e-02     12  SN      3.6331e-02   3.1416e-02
    2  00:00:03   6.0232e-02     13  FP      3.6319e-02   3.1416e-02
   88  00:00:03   1.3028e-01     14  UZ      7.8540e-02   3.1416e-02
  220  00:00:04   2.6049e-01     15  UZ      1.5708e-01   3.1416e-02
  351  00:00:04   3.9073e-01     16  UZ      2.3562e-01   3.1416e-02
  482  00:00:05   5.2098e-01     17  UZ      3.1416e-01   3.1416e-02
  612  00:00:06   6.5122e-01     18  EP      3.9270e-01   3.1416e-02
