
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.4175e-02      1  EP      3.7542e-02   3.1416e-02
    1  00:00:00   6.4175e-02      2  BP      3.7542e-02   3.1416e-02
    1  00:00:00   6.4084e-02      3  FP      3.7505e-02   3.1416e-02
    2  00:00:00   6.4138e-02      4  BP      3.7551e-02   3.1416e-02
    2  00:00:00   6.4140e-02      5  FP      3.7555e-02   3.1416e-02
    3  00:00:00   6.4132e-02      6  SN      3.7554e-02   3.1416e-02
    3  00:00:00   6.4132e-02      7  BP      3.7554e-02   3.1416e-02
    7  00:00:00   6.3967e-02      8  SN      3.7525e-02   3.1416e-02
    7  00:00:00   6.3945e-02      9  FP      3.7523e-02   3.1416e-02
   16  00:00:00   6.5141e-02     10  SN      3.8472e-02   3.1416e-02
   16  00:00:00   6.4647e-02     11  BP      3.8155e-02   3.1416e-02
   98  00:00:00   1.3039e-01     12  UZ      7.8540e-02   3.1416e-02
  230  00:00:01   2.6051e-01     13  UZ      1.5708e-01   3.1416e-02
  361  00:00:02   3.9074e-01     14  UZ      2.3562e-01   3.1416e-02
  492  00:00:03   5.2098e-01     15  UZ      3.1416e-01   3.1416e-02
  622  00:00:03   6.5122e-01     16  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   6.4175e-02     17  EP      3.7542e-02   3.1416e-02
    1  00:00:04   6.4176e-02     18  HB      3.7542e-02   3.1416e-02
    1  00:00:04   6.4177e-02     19  BP      3.7543e-02   3.1416e-02
    1  00:00:05   6.4270e-02     20  FP      3.7579e-02   3.1416e-02
    2  00:00:05   6.4220e-02     21  SN      3.7537e-02   3.1416e-02
    2  00:00:05   6.4220e-02     22  BP      3.7537e-02   3.1416e-02
    7  00:00:05   6.4382e-02     23  SN      3.7470e-02   3.1416e-02
    7  00:00:05   6.4430e-02     24  FP      3.7467e-02   3.1416e-02
   15  00:00:05   6.6615e-02     25  SN      3.8216e-02   3.1416e-02
   15  00:00:05   6.6615e-02     26  BP      3.8216e-02   3.1416e-02
  108  00:00:05   1.3308e-01     27  UZ      7.8540e-02   3.1416e-02
  245  00:00:06   2.6526e-01     28  UZ      1.5708e-01   3.1416e-02
  378  00:00:07   3.9819e-01     29  UZ      2.3562e-01   3.1416e-02
  512  00:00:07   5.3111e-01     30  UZ      3.1416e-01   3.1416e-02
  645  00:00:08   6.6401e-01     31  EP      3.9270e-01   3.1416e-02
