
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0434e-02      1  EP      2.7855e-02   3.1416e-02
   20  00:00:00   4.0562e-02      2  SN      1.8141e-02   3.1416e-02
   20  00:00:00   4.0463e-02      3  FP      1.8027e-02   3.1416e-02
  161  00:00:00   1.5815e-01      4  UZ      7.8540e-02   3.1416e-02
  319  00:00:01   3.1469e-01      5  UZ      1.5708e-01   3.1416e-02
  476  00:00:02   4.7159e-01      6  UZ      2.3562e-01   3.1416e-02
  633  00:00:02   6.2858e-01      7  UZ      3.1416e-01   3.1416e-02
  791  00:00:03   7.8561e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   5.0434e-02      9  EP      2.7855e-02   3.1416e-02
    1  00:00:03   5.0434e-02     10  SN      2.7855e-02   3.1416e-02
    1  00:00:03   5.0434e-02     11  BP      2.7855e-02   3.1416e-02
    2  00:00:04   5.0630e-02     12  SN      2.7992e-02   3.1416e-02
    2  00:00:04   5.0634e-02     13  BP      2.7995e-02   3.1416e-02
  110  00:00:04   1.2563e-01     14  UZ      7.8540e-02   3.1416e-02
  235  00:00:05   2.4905e-01     15  UZ      1.5708e-01   3.1416e-02
  360  00:00:05   3.7299e-01     16  UZ      2.3562e-01   3.1416e-02
  484  00:00:06   4.9706e-01     17  UZ      3.1416e-01   3.1416e-02
  609  00:00:07   6.2118e-01     18  EP      3.9270e-01   3.1416e-02
