
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.5708e-01      1  EP      1.0883e-01   3.1416e-02
    1  00:00:00   1.5708e-01      2  SN      1.0883e-01   3.1416e-02
    1  00:00:00   1.5691e-01      3  FP      1.0871e-01   3.1416e-02
   15  00:00:00   1.6355e-01      4  SN      1.1337e-01   3.1416e-02
   15  00:00:00   1.6355e-01      5  BP      1.1337e-01   3.1416e-02
  306  00:00:01   4.5078e-01      6  UZ      3.1416e-01   3.1416e-02
  757  00:00:03   9.0102e-01      7  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   1.5708e-01      8  EP      1.0883e-01   3.1416e-02
    1  00:00:04   1.5708e-01      9  BP      1.0883e-01   3.1416e-02
    1  00:00:04   1.5724e-01     10  FP      1.0895e-01   3.1416e-02
    2  00:00:04   1.5721e-01     11  SN      1.0892e-01   3.1416e-02
    2  00:00:04   1.5715e-01     12  FP      1.0888e-01   3.1416e-02
   15  00:00:04   1.6356e-01     13  SN      1.1338e-01   3.1416e-02
   15  00:00:04   1.6356e-01     14  BP      1.1338e-01   3.1416e-02
  306  00:00:05   4.5078e-01     15  UZ      3.1416e-01   3.1416e-02
  757  00:00:08   9.0102e-01     16  EP      6.2832e-01   3.1416e-02
