
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0435e-02      1  EP      3.3578e-02   3.1416e-02
    1  00:00:00   6.0435e-02      2  SN      3.3578e-02   3.1416e-02
    1  00:00:00   6.0360e-02      3  FP      3.3548e-02   3.1416e-02
    2  00:00:00   6.0394e-02      4  SN      3.3584e-02   3.1416e-02
    2  00:00:00   6.0394e-02      5  FP      3.3587e-02   3.1416e-02
    3  00:00:00   6.0382e-02      6  SN      3.3586e-02   3.1416e-02
    3  00:00:00   6.0368e-02      7  FP      3.3586e-02   3.1416e-02
 1164  00:00:05   5.8770e-01      8  UZ      3.1416e-01   3.1416e-02
 1459  00:00:06   7.3499e-01      9  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:07   6.0435e-02     10  EP      3.3578e-02   3.1416e-02
    1  00:00:07   6.0435e-02     11  BP      3.3578e-02   3.1416e-02
    1  00:00:07   6.0512e-02     12  FP      3.3609e-02   3.1416e-02
    2  00:00:07   6.0598e-02     13  SN      3.3663e-02   3.1416e-02
    2  00:00:07   6.0481e-02     14  FP      3.3571e-02   3.1416e-02
 1216  00:00:13   6.1627e-01     15  UZ      3.1416e-01   3.1416e-02
 1522  00:00:15   7.6940e-01     16  EP      3.9270e-01   3.1416e-02
