
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   2.0185e-01      1  EP      1.2398e-01   1.0000e-01
    1  00:00:00   2.0185e-01      2  HB      1.2398e-01   1.0000e-01
    1  00:00:00   2.0185e-01      3  BP      1.2398e-01   1.0000e-01
    1  00:00:00   2.0173e-01      4  FP      1.2388e-01   1.0000e-01
   15  00:00:00   2.7636e-01      5  SN      1.6171e-01   1.0000e-01
   15  00:00:00   2.7636e-01      6  BP      1.6171e-01   1.0000e-01
   31  00:00:00   4.3263e-01      7  SN      2.4427e-01   1.0000e-01
   31  00:00:00   4.3263e-01      8  BP      2.4427e-01   1.0000e-01
   40  00:00:00   5.1211e-01      9  SN      2.8702e-01   1.0000e-01
   40  00:00:00   5.1211e-01     10  BP      2.8702e-01   1.0000e-01
   61  00:00:00   7.2030e-01     11  EP      4.0000e-01   1.0000e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   2.0185e-01     12  EP      1.2398e-01   1.0000e-01
    1  00:00:00   2.0185e-01     13  BP      1.2398e-01   1.0000e-01
    1  00:00:01   2.0322e-01     14  FP      1.2490e-01   1.0000e-01
    2  00:00:01   2.0333e-01     15  BP      1.2482e-01   1.0000e-01
    2  00:00:01   2.0337e-01     16  FP      1.2481e-01   1.0000e-01
   15  00:00:01   2.7636e-01     17  SN      1.6171e-01   1.0000e-01
   15  00:00:01   2.7636e-01     18  BP      1.6171e-01   1.0000e-01
   32  00:00:01   4.3263e-01     19  SN      2.4427e-01   1.0000e-01
   32  00:00:01   4.3263e-01     20  BP      2.4427e-01   1.0000e-01
   40  00:00:01   5.1211e-01     21  SN      2.8702e-01   1.0000e-01
   40  00:00:01   5.1211e-01     22  BP      2.8702e-01   1.0000e-01
   61  00:00:01   7.2030e-01     23  EP      4.0000e-01   1.0000e-01
