
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   3.6717e-01      1  EP      2.4981e-01   1.0000e-01
    1  00:00:00   3.6717e-01      2  BP      2.4981e-01   1.0000e-01
    1  00:00:00   3.6694e-01      3  FP      2.4964e-01   1.0000e-01
   12  00:00:00   3.8724e-01      4  SN      2.6236e-01   1.0000e-01
   12  00:00:00   3.8724e-01      5  BP      2.6236e-01   1.0000e-01
   36  00:00:00   6.0398e-01      6  EP      4.0000e-01   1.0000e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   3.6717e-01      7  EP      2.4981e-01   1.0000e-01
    7  00:00:00   3.8724e-01      8  SN      2.6236e-01   1.0000e-01
    7  00:00:00   3.8724e-01      9  BP      2.6236e-01   1.0000e-01
   31  00:00:00   6.0398e-01     10  EP      4.0000e-01   1.0000e-01
