
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.4220e-01      1  EP      2.2005e-01   3.1416e-01
    1  00:00:00   4.4220e-01      2  SN      2.2005e-01   3.1416e-01
    1  00:00:00   4.4194e-01      3  FP      2.1971e-01   3.1416e-01
   46  00:00:00   7.1044e-01      4  UZ      3.5000e-01   3.1416e-01
   79  00:00:01   1.0108e+00      5  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   4.4220e-01      6  EP      2.2005e-01   3.1416e-01
    1  00:00:01   4.4220e-01      7  BP      2.2005e-01   3.1416e-01
    1  00:00:01   4.4260e-01      8  FP      2.2034e-01   3.1416e-01
    2  00:00:01   4.4260e-01      9  SN      2.2034e-01   3.1416e-01
    2  00:00:01   4.4274e-01     10  FP      2.2027e-01   3.1416e-01
   45  00:00:02   7.1044e-01     11  UZ      3.5000e-01   3.1416e-01
   78  00:00:02   1.0108e+00     12  EP      5.0000e-01   3.1416e-01
