
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.3502e-02      1  EP      5.4032e-02   3.1416e-02
    1  00:00:00   8.3502e-02      2  SN      5.4032e-02   3.1416e-02
    1  00:00:00   8.3437e-02      3  FP      5.3994e-02   3.1416e-02
 1415  00:00:06   7.7872e-01      4  UZ      5.4271e-01   3.1416e-02
 1660  00:00:07   9.0137e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:07   8.3502e-02      6  EP      5.4032e-02   3.1416e-02
    1  00:00:07   8.3502e-02      7  BP      5.4032e-02   3.1416e-02
    1  00:00:07   8.3566e-02      8  FP      5.4069e-02   3.1416e-02
    2  00:00:07   8.3673e-02      9  SN      5.4142e-02   3.1416e-02
    2  00:00:07   8.3544e-02     10  FP      5.4045e-02   3.1416e-02
 1603  00:00:17   8.6730e-01     11  UZ      5.4271e-01   3.1416e-02
 1877  00:00:18   1.0042e+00     12  EP      6.2832e-01   3.1416e-02
