
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.8896e-02      1  EP      2.4209e-02   3.1416e-02
    1  00:00:00   4.8828e-02      2  SN      2.4147e-02   3.1416e-02
    1  00:00:00   4.8817e-02      3  FP      2.4137e-02   3.1416e-02
   23  00:00:00   6.0165e-02      4  SN      3.1119e-02   3.1416e-02
   23  00:00:00   6.0165e-02      5  BP      3.1119e-02   3.1416e-02
   37  00:00:00   7.0978e-02      6  SN      3.7385e-02   3.1416e-02
   37  00:00:00   7.0978e-02      7  BP      3.7385e-02   3.1416e-02
  119  00:00:00   1.4708e-01      8  UZ      7.8540e-02   3.1416e-02
  268  00:00:01   2.9389e-01      9  UZ      1.5708e-01   3.1416e-02
  415  00:00:02   4.4081e-01     10  UZ      2.3562e-01   3.1416e-02
  562  00:00:03   5.8774e-01     11  UZ      3.1416e-01   3.1416e-02
  709  00:00:03   7.3468e-01     12  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   4.8896e-02     13  EP      2.4209e-02   3.1416e-02
    1  00:00:04   4.8896e-02     14  BP      2.4209e-02   3.1416e-02
    1  00:00:04   4.8896e-02     15  SN      2.4209e-02   3.1416e-02
   21  00:00:04   6.0345e-02     16  SN      3.1230e-02   3.1416e-02
   21  00:00:04   6.0345e-02     17  BP      3.1230e-02   3.1416e-02
   34  00:00:04   7.0694e-02     18  SN      3.7226e-02   3.1416e-02
   34  00:00:04   7.0694e-02     19  BP      3.7226e-02   3.1416e-02
  117  00:00:04   1.4708e-01     20  UZ      7.8540e-02   3.1416e-02
  266  00:00:05   2.9389e-01     21  UZ      1.5708e-01   3.1416e-02
  413  00:00:06   4.4081e-01     22  UZ      2.3562e-01   3.1416e-02
  560  00:00:07   5.8774e-01     23  UZ      3.1416e-01   3.1416e-02
  707  00:00:07   7.3468e-01     24  EP      3.9270e-01   3.1416e-02
