
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.4487e-01      1  EP      1.0000e-01   3.1416e-02
    1  00:00:00   1.4487e-01      2  UZ      1.0000e-01   3.1416e-02
    2  00:00:00   1.3205e-01      3  SN      9.0690e-02   3.1416e-02
    2  00:00:00   1.3205e-01      4  BP      9.0690e-02   3.1416e-02
    3  00:00:00   1.2458e-01      5  HB      8.5244e-02   3.1416e-02
    4  00:00:00   1.1535e-01      6  SN      7.8481e-02   3.1416e-02
    4  00:00:00   1.1535e-01      7  BP      7.8481e-02   3.1416e-02
    5  00:00:00   1.0731e-01      8  SN      7.2552e-02   3.1416e-02
    5  00:00:00   1.0731e-01      9  BP      7.2552e-02   3.1416e-02
    6  00:00:00   9.8136e-02     10  HB      6.5741e-02   3.1416e-02
    8  00:00:00   7.2829e-02     11  HB      4.6461e-02   3.1416e-02
   11  00:00:00   4.9434e-02     12  HB      2.6989e-02   3.1416e-02
   12  00:00:00   4.0558e-02     13  SN      1.8138e-02   3.1416e-02
   12  00:00:00   4.0558e-02     14  BP      1.8138e-02   3.1416e-02
   15  00:00:00   3.1416e-02     15  EP     -4.3368e-19   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.4487e-01     16  EP      1.0000e-01   3.1416e-02
   15  00:00:00   2.8458e-01     17  EP      2.0000e-01   3.1416e-02
