
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.3119e-02      1  EP      5.4414e-02   3.1416e-02
    1  00:00:00   8.3119e-02      2  SN      5.4414e-02   3.1416e-02
    1  00:00:00   8.3048e-02      3  FP      5.4357e-02   3.1416e-02
   13  00:00:00   8.6346e-02      4  HB      5.6328e-02   3.1416e-02
   26  00:00:00   9.5076e-02      5  HB      6.1575e-02   3.1416e-02
   33  00:00:00   1.0115e-01      6  BP      6.5262e-02   3.1416e-02
   33  00:00:00   1.0115e-01      7  SN      6.5262e-02   3.1416e-02
   57  00:00:01   1.2292e-01      8  UZ      7.8540e-02   3.1416e-02
  187  00:00:01   2.4980e-01      9  UZ      1.5708e-01   3.1416e-02
  314  00:00:02   3.7579e-01     10  UZ      2.3562e-01   3.1416e-02
  440  00:00:02   5.0156e-01     11  UZ      3.1416e-01   3.1416e-02
  566  00:00:03   6.2725e-01     12  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   8.3119e-02     13  EP      5.4414e-02   3.1416e-02
    1  00:00:03   8.3119e-02     14  BP      5.4414e-02   3.1416e-02
    1  00:00:03   8.3190e-02     15  FP      5.4463e-02   3.1416e-02
    2  00:00:03   8.3190e-02     16  SN      5.4463e-02   3.1416e-02
    2  00:00:03   8.3186e-02     17  FP      5.4453e-02   3.1416e-02
   12  00:00:04   8.6345e-02     18  HB      5.6328e-02   3.1416e-02
   25  00:00:04   9.5076e-02     19  HB      6.1575e-02   3.1416e-02
   32  00:00:04   1.0098e-01     20  SN      6.5150e-02   3.1416e-02
   32  00:00:04   1.0098e-01     21  BP      6.5149e-02   3.1416e-02
   57  00:00:04   1.2292e-01     22  UZ      7.8540e-02   3.1416e-02
  187  00:00:05   2.4980e-01     23  UZ      1.5708e-01   3.1416e-02
  314  00:00:06   3.7579e-01     24  UZ      2.3562e-01   3.1416e-02
  440  00:00:06   5.0156e-01     25  UZ      3.1416e-01   3.1416e-02
  566  00:00:07   6.2725e-01     26  EP      3.9270e-01   3.1416e-02
