
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0222e-02      1  EP      2.7706e-02   3.1416e-02
    1  00:00:00   5.0222e-02      2  SN      2.7706e-02   3.1416e-02
    1  00:00:00   5.0182e-02      3  FP      2.7669e-02   3.1416e-02
   31  00:00:00   6.7331e-02      4  SN      3.8547e-02   3.1416e-02
   31  00:00:00   6.7331e-02      5  BP      3.8547e-02   3.1416e-02
  101  00:00:00   1.3267e-01      6  UZ      7.8540e-02   3.1416e-02
  234  00:00:01   2.6315e-01      7  UZ      1.5708e-01   3.1416e-02
  365  00:00:01   3.9412e-01      8  UZ      2.3562e-01   3.1416e-02
  497  00:00:02   5.2521e-01      9  UZ      3.1416e-01   3.1416e-02
 1022  00:00:04   1.0499e+00     10  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   5.0222e-02     11  EP      2.7706e-02   3.1416e-02
    1  00:00:04   5.0222e-02     12  BP      2.7706e-02   3.1416e-02
    1  00:00:04   5.0307e-02     13  FP      2.7774e-02   3.1416e-02
    2  00:00:04   5.0307e-02     14  SN      2.7774e-02   3.1416e-02
    2  00:00:04   5.0310e-02     15  FP      2.7764e-02   3.1416e-02
   30  00:00:04   6.7335e-02     16  SN      3.8550e-02   3.1416e-02
   30  00:00:05   6.7335e-02     17  BP      3.8550e-02   3.1416e-02
  101  00:00:05   1.3267e-01     18  UZ      7.8540e-02   3.1416e-02
  233  00:00:06   2.6315e-01     19  UZ      1.5708e-01   3.1416e-02
  365  00:00:06   3.9412e-01     20  UZ      2.3562e-01   3.1416e-02
  496  00:00:07   5.2521e-01     21  UZ      3.1416e-01   3.1416e-02
 1021  00:00:10   1.0499e+00     22  EP      6.2832e-01   3.1416e-02
