
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.1889e-02      1  EP      2.9202e-02   3.1416e-02
    1  00:00:00   5.1889e-02      2  SN      2.9202e-02   3.1416e-02
    1  00:00:00   5.1841e-02      3  FP      2.9154e-02   3.1416e-02
  110  00:00:00   1.3868e-01      4  UZ      7.8540e-02   3.1416e-02
  249  00:00:01   2.7547e-01      5  UZ      1.5708e-01   3.1416e-02
  387  00:00:01   4.1256e-01      6  UZ      2.3562e-01   3.1416e-02
  524  00:00:02   5.4978e-01      7  UZ      3.1416e-01   3.1416e-02
 1074  00:00:04   1.0990e+00      8  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   5.1889e-02      9  EP      2.9202e-02   3.1416e-02
    1  00:00:04   5.1889e-02     10  BP      2.9202e-02   3.1416e-02
    1  00:00:04   5.1946e-02     11  FP      2.9244e-02   3.1416e-02
    2  00:00:04   5.1946e-02     12  SN      2.9244e-02   3.1416e-02
    2  00:00:05   5.1953e-02     13  FP      2.9235e-02   3.1416e-02
  110  00:00:05   1.3868e-01     14  UZ      7.8540e-02   3.1416e-02
  248  00:00:06   2.7547e-01     15  UZ      1.5708e-01   3.1416e-02
  386  00:00:06   4.1256e-01     16  UZ      2.3562e-01   3.1416e-02
  524  00:00:07   5.4978e-01     17  UZ      3.1416e-01   3.1416e-02
 1073  00:00:09   1.0990e+00     18  EP      6.2832e-01   3.1416e-02
