
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.1088e-01      1  EP      7.4232e-02   3.1416e-02
    1  00:00:00   1.1088e-01      2  SN      7.4232e-02   3.1416e-02
    1  00:00:00   1.1076e-01      3  FP      7.4154e-02   3.1416e-02
    2  00:00:00   1.1094e-01      4  SN      7.4280e-02   3.1416e-02
    2  00:00:00   1.1096e-01      5  FP      7.4300e-02   3.1416e-02
   22  00:00:00   1.1322e-01      6  SN      7.5120e-02   3.1416e-02
   22  00:00:00   1.1315e-01      7  FP      7.5037e-02   3.1416e-02
  404  00:00:02   4.7967e-01      8  UZ      3.1416e-01   3.1416e-02
  883  00:00:04   9.5756e-01      9  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   1.1088e-01     10  EP      7.4232e-02   3.1416e-02
    1  00:00:04   1.1088e-01     11  BP      7.4232e-02   3.1416e-02
    1  00:00:04   1.1099e-01     12  FP      7.4309e-02   3.1416e-02
   20  00:00:04   1.1358e-01     13  SN      7.5112e-02   3.1416e-02
   20  00:00:04   1.1359e-01     14  FP      7.5069e-02   3.1416e-02
  402  00:00:06   4.7976e-01     15  UZ      3.1416e-01   3.1416e-02
  880  00:00:08   9.5765e-01     16  EP      6.2832e-01   3.1416e-02
