
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.6356e-01      1  EP      1.1338e-01   3.1416e-02
    1  00:00:00   1.6356e-01      2  FP      1.1337e-01   3.1416e-02
    1  00:00:00   1.6359e-01      3  SN      1.1340e-01   3.1416e-02
  301  00:00:01   4.5259e-01      4  UZ      3.1416e-01   3.1416e-02
  754  00:00:03   9.0509e-01      5  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   1.6356e-01      6  EP      1.1338e-01   3.1416e-02
    1  00:00:03   1.6356e-01      7  SN      1.1338e-01   3.1416e-02
    1  00:00:03   1.6356e-01      8  BP      1.1338e-01   3.1416e-02
  300  00:00:05   4.5272e-01      9  UZ      3.1416e-01   3.1416e-02
  753  00:00:07   9.0538e-01     10  EP      6.2832e-01   3.1416e-02
