
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.0057e-02      1  EP      5.2068e-02   3.1416e-02
    1  00:00:00   8.0057e-02      2  SN      5.2068e-02   3.1416e-02
    1  00:00:00   8.0015e-02      3  FP      5.2033e-02   3.1416e-02
   21  00:00:00   8.7075e-02      4  HB      5.5764e-02   3.1416e-02
   25  00:00:00   8.9720e-02      5  SN      5.7192e-02   3.1416e-02
   25  00:00:00   8.9720e-02      6  BP      5.7192e-02   3.1416e-02
  808  00:00:04   8.5102e-01      7  UZ      4.7124e-01   3.1416e-02
 1321  00:00:07   1.3637e+00      8  EP      7.5398e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:07   8.0057e-02      9  EP      5.2068e-02   3.1416e-02
    1  00:00:08   8.0057e-02     10  BP      5.2068e-02   3.1416e-02
    1  00:00:08   8.0103e-02     11  FP      5.2099e-02   3.1416e-02
    2  00:00:08   8.0103e-02     12  SN      5.2099e-02   3.1416e-02
    2  00:00:08   8.0106e-02     13  FP      5.2092e-02   3.1416e-02
   21  00:00:08   8.7078e-02     14  HB      5.5766e-02   3.1416e-02
   25  00:00:08   8.9722e-02     15  SN      5.7193e-02   3.1416e-02
   25  00:00:08   8.9722e-02     16  BP      5.7193e-02   3.1416e-02
  807  00:00:14   8.5102e-01     17  UZ      4.7124e-01   3.1416e-02
 1320  00:00:17   1.3637e+00     18  EP      7.5398e-01   3.1416e-02
