
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.1543e-01      1  EP      7.8540e-02   3.1416e-02
    1  00:00:00   1.1543e-01      2  UZ      7.8540e-02   3.1416e-02
   35  00:00:00   8.3119e-02      3  SN      5.4414e-02   3.1416e-02
   35  00:00:00   8.3106e-02      4  BP      5.4404e-02   3.1416e-02
   46  00:00:00   7.4787e-02      5  BP      4.7990e-02   3.1416e-02
   46  00:00:00   7.4658e-02      6  FP      4.7889e-02   3.1416e-02
   47  00:00:00   7.4798e-02      7  SN      4.7996e-02   3.1416e-02
   47  00:00:00   7.4798e-02      8  BP      4.7996e-02   3.1416e-02
  123  00:00:00   1.2984e-01      9  UZ      7.8540e-02   3.1416e-02
  268  00:00:01   2.7092e-01     10  UZ      1.5708e-01   3.1416e-02
  408  00:00:02   4.0944e-01     11  UZ      2.3562e-01   3.1416e-02
  684  00:00:04   6.8499e-01     12  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   1.1543e-01     13  EP      7.8540e-02   3.1416e-02
  112  00:00:04   2.2435e-01     14  UZ      1.5708e-01   3.1416e-02
  223  00:00:05   3.3469e-01     15  UZ      2.3562e-01   3.1416e-02
  445  00:00:06   5.5625e-01     16  EP      3.9270e-01   3.1416e-02
