
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0620e-02      1  EP      3.5455e-02   3.1416e-02
    1  00:00:00   6.0620e-02      2  SN      3.5455e-02   3.1416e-02
    1  00:00:00   6.0541e-02      3  FP      3.5417e-02   3.1416e-02
    2  00:00:00   6.0585e-02      4  SN      3.5459e-02   3.1416e-02
    2  00:00:00   6.0600e-02      5  FP      3.5475e-02   3.1416e-02
    3  00:00:00   6.0575e-02      6  SN      3.5470e-02   3.1416e-02
    3  00:00:00   6.0566e-02      7  FP      3.5469e-02   3.1416e-02
 1984  00:00:10   1.0060e+00      8  UZ      5.4271e-01   3.1416e-02
 2302  00:00:11   1.1649e+00      9  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:12   6.0620e-02     10  EP      3.5455e-02   3.1416e-02
    1  00:00:12   6.0620e-02     11  BP      3.5455e-02   3.1416e-02
    1  00:00:12   6.0700e-02     12  FP      3.5492e-02   3.1416e-02
    2  00:00:12   6.0672e-02     13  SN      3.5463e-02   3.1416e-02
    2  00:00:12   6.0652e-02     14  FP      3.5440e-02   3.1416e-02
 1886  00:00:22   9.5835e-01     15  UZ      5.4271e-01   3.1416e-02
 2189  00:00:25   1.1099e+00     16  EP      6.2832e-01   3.1416e-02
