
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0222e-02      1  EP      2.7706e-02   3.1416e-02
    1  00:00:00   5.0222e-02      2  HB      2.7706e-02   3.1416e-02
    1  00:00:00   5.0222e-02      3  BP      2.7706e-02   3.1416e-02
    1  00:00:00   5.0141e-02      4  FP      2.7631e-02   3.1416e-02
    6  00:00:00   5.0653e-02      5  SN      2.8029e-02   3.1416e-02
    6  00:00:00   5.0653e-02      6  BP      2.8029e-02   3.1416e-02
   32  00:00:00   6.8924e-02      7  SN      4.1112e-02   3.1416e-02
   32  00:00:00   6.8924e-02      8  BP      4.1112e-02   3.1416e-02
   93  00:00:01   1.2584e-01      9  UZ      7.8540e-02   3.1416e-02
<<<<<<< HEAD
  219  00:00:01   2.4908e-01     10  UZ      1.5708e-01   3.1416e-02
  343  00:00:02   3.7301e-01     11  UZ      2.3562e-01   3.1416e-02
  468  00:00:03   4.9707e-01     12  UZ      3.1416e-01   3.1416e-02
  592  00:00:04   6.2118e-01     13  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   5.0222e-02     14  EP      2.7706e-02   3.1416e-02
    1  00:00:04   5.0222e-02     15  BP      2.7706e-02   3.1416e-02
    1  00:00:04   5.0389e-02     16  FP      2.7849e-02   3.1416e-02
    2  00:00:04   5.0389e-02     17  SN      2.7849e-02   3.1416e-02
    2  00:00:04   5.0387e-02     18  FP      2.7840e-02   3.1416e-02
   31  00:00:04   6.8933e-02     19  SN      4.1118e-02   3.1416e-02
   31  00:00:04   6.8933e-02     20  BP      4.1118e-02   3.1416e-02
   92  00:00:05   1.2584e-01     21  UZ      7.8540e-02   3.1416e-02
  218  00:00:06   2.4908e-01     22  UZ      1.5708e-01   3.1416e-02
  342  00:00:06   3.7301e-01     23  UZ      2.3562e-01   3.1416e-02
  467  00:00:07   4.9707e-01     24  UZ      3.1416e-01   3.1416e-02
  591  00:00:08   6.2118e-01     25  EP      3.9270e-01   3.1416e-02
=======
  219  00:00:02   2.4908e-01     10  UZ      1.5708e-01   3.1416e-02
  343  00:00:03   3.7301e-01     11  UZ      2.3562e-01   3.1416e-02
  468  00:00:05   4.9707e-01     12  UZ      3.1416e-01   3.1416e-02
  592  00:00:06   6.2118e-01     13  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:07   5.0222e-02     14  EP      2.7706e-02   3.1416e-02
    1  00:00:07   5.0222e-02     15  BP      2.7706e-02   3.1416e-02
    1  00:00:07   5.0389e-02     16  FP      2.7849e-02   3.1416e-02
    2  00:00:07   5.0389e-02     17  SN      2.7849e-02   3.1416e-02
    2  00:00:07   5.0387e-02     18  FP      2.7840e-02   3.1416e-02
   31  00:00:08   6.8933e-02     19  SN      4.1118e-02   3.1416e-02
   31  00:00:08   6.8933e-02     20  BP      4.1118e-02   3.1416e-02
   92  00:00:09   1.2584e-01     21  UZ      7.8540e-02   3.1416e-02
  218  00:00:10   2.4908e-01     22  UZ      1.5708e-01   3.1416e-02
  342  00:00:12   3.7301e-01     23  UZ      2.3562e-01   3.1416e-02
  467  00:00:13   4.9707e-01     24  UZ      3.1416e-01   3.1416e-02
  591  00:00:15   6.2118e-01     25  EP      3.9270e-01   3.1416e-02
>>>>>>> ef1fe7fabf82645bf453d1edd039ffd2641826d5
