
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-02      1  EP      3.6276e-02   3.1416e-02
    1  00:00:00   6.0157e-02      2  SN      3.6276e-02   3.1416e-02
    1  00:00:00   5.9731e-02      3  FP      3.5918e-02   3.1416e-02
   22  00:00:00   1.7225e-01      4  UZ      1.0000e-01   3.1416e-02
   40  00:00:00   3.4354e-01      5  SN      1.9862e-01   3.1416e-02
   40  00:00:00   3.4354e-01      6  BP      1.9862e-01   3.1416e-02
   41  00:00:00   3.5445e-01      7  BP      2.0491e-01   3.1416e-02
   41  00:00:00   3.5445e-01      8  SN      2.0491e-01   3.1416e-02
   44  00:00:00   3.8380e-01      9  SN      2.2183e-01   3.1416e-02
   44  00:00:00   3.8380e-01     10  BP      2.2183e-01   3.1416e-02
   46  00:00:00   4.0650e-01     11  BP      2.3493e-01   3.1416e-02
   46  00:00:00   4.0650e-01     12  SN      2.3493e-01   3.1416e-02
   48  00:00:00   4.2298e-01     13  SN      2.4443e-01   3.1416e-02
   48  00:00:00   4.2298e-01     14  BP      2.4443e-01   3.1416e-02
   75  00:00:01   6.9258e-01     15  EP      4.0000e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   6.0157e-02     16  EP      3.6276e-02   3.1416e-02
    1  00:00:01   6.0157e-02     17  BP      3.6276e-02   3.1416e-02
    1  00:00:01   6.1043e-02     18  SN      3.6905e-02   3.1416e-02
   16  00:00:01   1.7225e-01     19  UZ      1.0000e-01   3.1416e-02
   34  00:00:01   3.4598e-01     20  SN      2.0002e-01   3.1416e-02
   34  00:00:01   3.4598e-01     21  BP      2.0002e-01   3.1416e-02
   35  00:00:01   3.5752e-01     22  BP      2.0668e-01   3.1416e-02
   35  00:00:01   3.5752e-01     23  SN      2.0668e-01   3.1416e-02
   38  00:00:02   3.8621e-01     24  SN      2.2322e-01   3.1416e-02
   38  00:00:02   3.8621e-01     25  BP      2.2322e-01   3.1416e-02
   40  00:00:02   4.0959e-01     26  BP      2.3671e-01   3.1416e-02
   40  00:00:02   4.0959e-01     27  SN      2.3671e-01   3.1416e-02
   42  00:00:02   4.2521e-01     28  SN      2.4572e-01   3.1416e-02
   42  00:00:02   4.2521e-01     29  BP      2.4572e-01   3.1416e-02
   68  00:00:02   6.9258e-01     30  EP      4.0000e-01   3.1416e-02
