
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0157e-01      1  EP      3.6276e-01   3.1416e-01
    1  00:00:00   6.0157e-01      2  SN      3.6276e-01   3.1416e-01
    1  00:00:01   6.0148e-01      3  FP      3.6264e-01   3.1416e-01
   29  00:00:05   6.9570e-01      4  SN      3.8980e-01   3.1416e-01
   29  00:00:05   6.9570e-01      5  BP      3.8980e-01   3.1416e-01
   50  00:00:08   8.4241e-01      6  BP      4.3538e-01   3.1416e-01
   50  00:00:08   8.4241e-01      7  SN      4.3538e-01   3.1416e-01
   56  00:00:11   8.9438e-01      8  SN      4.5233e-01   3.1416e-01
   56  00:00:11   8.9438e-01      9  BP      4.5233e-01   3.1416e-01
   73  00:00:13   1.0355e+00     10  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:13   6.0157e-01     11  EP      3.6276e-01   3.1416e-01
    1  00:00:13   6.0157e-01     12  BP      3.6276e-01   3.1416e-01
    1  00:00:13   6.0178e-01     13  FP      3.6286e-01   3.1416e-01
    2  00:00:14   6.0178e-01     14  SN      3.6286e-01   3.1416e-01
    2  00:00:14   6.0190e-01     15  FP      3.6284e-01   3.1416e-01
   29  00:00:18   6.9570e-01     16  SN      3.8980e-01   3.1416e-01
   29  00:00:18   6.9570e-01     17  BP      3.8980e-01   3.1416e-01
   50  00:00:22   8.4241e-01     18  SN      4.3538e-01   3.1416e-01
   50  00:00:22   8.4241e-01     19  BP      4.3538e-01   3.1416e-01
   56  00:00:23   8.9438e-01     20  SN      4.5233e-01   3.1416e-01
   56  00:00:24   8.9438e-01     21  BP      4.5233e-01   3.1416e-01
   73  00:00:26   1.0355e+00     22  EP      5.0000e-01   3.1416e-01
