
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.4487e-01      1  EP      1.0000e-01   3.1416e-02
    1  00:00:00   1.4487e-01      2  UZ      1.0000e-01   3.1416e-02
    3  00:00:00   1.2458e-01      3  BP      8.5244e-02   3.1416e-02
    3  00:00:00   1.2458e-01      4  SN      8.5244e-02   3.1416e-02
    5  00:00:00   1.0731e-01      5  SN      7.2552e-02   3.1416e-02
    5  00:00:00   1.0731e-01      6  BP      7.2552e-02   3.1416e-02
    6  00:00:00   9.8136e-02      7  BP      6.5741e-02   3.1416e-02
    6  00:00:00   9.2324e-02      8  SN      6.1387e-02   3.1416e-02
    7  00:00:00   8.6987e-02      9  SN      5.7357e-02   3.1416e-02
    7  00:00:00   8.6987e-02     10  BP      5.7357e-02   3.1416e-02
    9  00:00:00   7.2829e-02     11  SN      4.6461e-02   3.1416e-02
    9  00:00:00   7.2829e-02     12  BP      4.6461e-02   3.1416e-02
   10  00:00:00   6.0157e-02     13  SN      3.6276e-02   3.1416e-02
   10  00:00:00   6.0157e-02     14  BP      3.6276e-02   3.1416e-02
   11  00:00:00   4.9434e-02     15  SN      2.6989e-02   3.1416e-02
   11  00:00:00   4.9434e-02     16  BP      2.6989e-02   3.1416e-02
   15  00:00:00   3.1416e-02     17  EP      8.6736e-19   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.4487e-01     18  EP      1.0000e-01   3.1416e-02
   43  00:00:01   5.6656e-01     19  EP      4.0000e-01   3.1416e-02
