
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0712e-01      1  EP      2.8149e-01   3.1416e-01
    1  00:00:00   5.0712e-01      2  SN      2.8149e-01   3.1416e-01
    1  00:00:01   5.0708e-01      3  FP      2.8145e-01   3.1416e-01
   16  00:00:04   5.5253e-01      4  SN      3.0473e-01   3.1416e-01
   16  00:00:04   5.5253e-01      5  BP      3.0473e-01   3.1416e-01
   24  00:00:06   5.9514e-01      6  SN      3.3266e-01   3.1416e-01
   24  00:00:06   5.9514e-01      7  BP      3.3266e-01   3.1416e-01
   28  00:00:07   6.2197e-01      8  SN      3.5110e-01   3.1416e-01
   28  00:00:07   6.2197e-01      9  BP      3.5110e-01   3.1416e-01
   31  00:00:10   6.4906e-01     10  SN      3.6957e-01   3.1416e-01
   31  00:00:10   6.4906e-01     11  BP      3.6957e-01   3.1416e-01
   35  00:00:11   6.7896e-01     12  HB      3.8950e-01   3.1416e-01
   71  00:00:16   8.3167e-01     13  SN      4.5318e-01   3.1416e-01
   71  00:00:16   8.3167e-01     14  BP      4.5318e-01   3.1416e-01
   72  00:00:18   8.4155e-01     15  SN      4.5764e-01   3.1416e-01
   72  00:00:18   8.4155e-01     16  BP      4.5764e-01   3.1416e-01
   76  00:00:20   8.7441e-01     17  SN      4.7304e-01   3.1416e-01
   76  00:00:20   8.7441e-01     18  BP      4.7304e-01   3.1416e-01
   83  00:00:21   9.2685e-01     19  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:21   5.0712e-01     20  EP      2.8149e-01   3.1416e-01
    1  00:00:21   5.0712e-01     21  BP      2.8149e-01   3.1416e-01
    1  00:00:21   5.0753e-01     22  FP      2.8177e-01   3.1416e-01
    2  00:00:22   5.0753e-01     23  SN      2.8177e-01   3.1416e-01
    2  00:00:22   5.0764e-01     24  FP      2.8171e-01   3.1416e-01
   16  00:00:26   5.5253e-01     25  BP      3.0473e-01   3.1416e-01
   16  00:00:26   5.5253e-01     26  SN      3.0473e-01   3.1416e-01
   24  00:00:28   5.9514e-01     27  SN      3.3266e-01   3.1416e-01
   24  00:00:28   5.9514e-01     28  BP      3.3266e-01   3.1416e-01
   28  00:00:30   6.2197e-01     29  SN      3.5110e-01   3.1416e-01
   28  00:00:30   6.2197e-01     30  BP      3.5110e-01   3.1416e-01
   31  00:00:31   6.4906e-01     31  SN      3.6957e-01   3.1416e-01
   31  00:00:31   6.4906e-01     32  BP      3.6957e-01   3.1416e-01
   35  00:00:33   6.7896e-01     33  HB      3.8950e-01   3.1416e-01
   71  00:00:38   8.3167e-01     34  SN      4.5318e-01   3.1416e-01
   71  00:00:38   8.3167e-01     35  BP      4.5318e-01   3.1416e-01
   72  00:00:39   8.4155e-01     36  SN      4.5764e-01   3.1416e-01
   72  00:00:39   8.4155e-01     37  BP      4.5764e-01   3.1416e-01
   76  00:00:41   8.7441e-01     38  SN      4.7304e-01   3.1416e-01
   76  00:00:41   8.7441e-01     39  BP      4.7304e-01   3.1416e-01
   83  00:00:42   9.2685e-01     40  EP      5.0000e-01   3.1416e-01
