
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.0133e-02      1  EP      3.6256e-02   3.1416e-02
    1  00:00:00   6.0133e-02      2  SN      3.6256e-02   3.1416e-02
    1  00:00:00   6.0126e-02      3  FP      3.6250e-02   3.1416e-02
  168  00:00:01   8.5225e-02      4  SN      5.1971e-02   3.1416e-02
  168  00:00:01   8.5247e-02      5  FP      5.1971e-02   3.1416e-02
  186  00:00:01   8.5892e-02      6  SN      5.1920e-02   3.1416e-02
  186  00:00:01   8.5901e-02      7  FP      5.1920e-02   3.1416e-02
 3327  00:00:16   8.1456e-01      8  UZ      4.7124e-01   3.1416e-02
 5000  00:00:27   1.2319e+00      9  EP      7.1766e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:27   6.0133e-02     10  EP      3.6256e-02   3.1416e-02
    1  00:00:27   6.0133e-02     11  BP      3.6256e-02   3.1416e-02
    1  00:00:28   6.0140e-02     12  FP      3.6261e-02   3.1416e-02
    2  00:00:28   6.0140e-02     13  SN      3.6261e-02   3.1416e-02
    2  00:00:28   6.0139e-02     14  FP      3.6260e-02   3.1416e-02
  168  00:00:30   8.5225e-02     15  SN      5.1971e-02   3.1416e-02
  168  00:00:30   8.5248e-02     16  FP      5.1971e-02   3.1416e-02
  186  00:00:30   8.5892e-02     17  SN      5.1920e-02   3.1416e-02
  186  00:00:30   8.5902e-02     18  FP      5.1920e-02   3.1416e-02
 3327  00:00:49   8.1456e-01     19  UZ      4.7124e-01   3.1416e-02
 5000  00:01:02   1.2319e+00     20  EP      7.1767e-01   3.1416e-02
