
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.9468e-02      1  EP      4.3811e-02   3.1416e-02
    1  00:00:00   6.9468e-02      2  SN      4.3811e-02   3.1416e-02
    1  00:00:00   6.9404e-02      3  FP      4.3756e-02   3.1416e-02
   97  00:00:00   1.3985e-01      4  UZ      7.8540e-02   3.1416e-02
  250  00:00:01   2.8954e-01      5  UZ      1.5708e-01   3.1416e-02
  397  00:00:01   4.3622e-01      6  UZ      2.3562e-01   3.1416e-02
  543  00:00:02   5.8234e-01      7  UZ      3.1416e-01   3.1416e-02
  689  00:00:03   7.2828e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   6.9468e-02      9  EP      4.3811e-02   3.1416e-02
    1  00:00:03   6.9468e-02     10  BP      4.3811e-02   3.1416e-02
    1  00:00:03   6.9535e-02     11  FP      4.3858e-02   3.1416e-02
    2  00:00:03   6.9535e-02     12  SN      4.3858e-02   3.1416e-02
    2  00:00:03   6.9535e-02     13  FP      4.3848e-02   3.1416e-02
   96  00:00:04   1.3985e-01     14  UZ      7.8540e-02   3.1416e-02
  249  00:00:05   2.8954e-01     15  UZ      1.5708e-01   3.1416e-02
  397  00:00:05   4.3622e-01     16  UZ      2.3562e-01   3.1416e-02
  543  00:00:06   5.8234e-01     17  UZ      3.1416e-01   3.1416e-02
  689  00:00:08   7.2828e-01     18  EP      3.9270e-01   3.1416e-02
