
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   1.2196e-01      1  EP      8.2728e-02   3.1416e-02
    1  00:00:00   1.2196e-01      2  BP      8.2728e-02   3.1416e-02
    1  00:00:00   1.2196e-01      3  FP      8.2728e-02   3.1416e-02
    1  00:00:00   1.2217e-01      4  SN      8.2878e-02   3.1416e-02
  359  00:00:01   4.6548e-01      5  UZ      3.1416e-01   3.1416e-02
  825  00:00:03   9.3079e-01      6  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:04   1.2196e-01      7  EP      8.2728e-02   3.1416e-02
    1  00:00:04   1.2196e-01      8  SN      8.2728e-02   3.1416e-02
  352  00:00:05   4.5906e-01      9  UZ      3.1416e-01   3.1416e-02
  810  00:00:07   9.1704e-01     10  EP      6.2832e-01   3.1416e-02
