
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   6.9931e-01      1  EP      4.4178e-01   3.1416e-01
    1  00:00:00   6.9931e-01      2  SN      4.4178e-01   3.1416e-01
    1  00:00:00   6.9931e-01      3  BP      4.4178e-01   3.1416e-01
   12  00:00:00   6.0157e-01      4  SN      3.6276e-01   3.1416e-01
   12  00:00:00   6.0157e-01      5  BP      3.6276e-01   3.1416e-01
   13  00:00:00   5.8626e-01      6  UZ      3.5000e-01   3.1416e-01
   20  00:00:01   5.2867e-01      7  SN      3.0066e-01   3.1416e-01
   20  00:00:01   5.2867e-01      8  BP      3.0066e-01   3.1416e-01
   24  00:00:01   4.9792e-01      9  SN      2.7315e-01   3.1416e-01
   24  00:00:01   4.9792e-01     10  BP      2.7315e-01   3.1416e-01
   32  00:00:01   4.3923e-01     11  SN      2.1705e-01   3.1416e-01
   32  00:00:01   4.3923e-01     12  BP      2.1705e-01   3.1416e-01
   40  00:00:01   3.8628e-01     13  EP      1.5893e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   6.9931e-01     14  EP      4.4178e-01   3.1416e-01
    3  00:00:02   7.2526e-01     15  SN      4.6223e-01   3.1416e-01
    3  00:00:02   7.2526e-01     16  BP      4.6223e-01   3.1416e-01
    9  00:00:02   7.7375e-01     17  EP      5.0000e-01   3.1416e-01
