
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.9792e-01      1  EP      2.7315e-01   3.1416e-01
    1  00:00:00   4.9792e-01      2  SN      2.7315e-01   3.1416e-01
    1  00:00:00   4.9788e-01      3  FP      2.7312e-01   3.1416e-01
   32  00:00:00   6.0897e-01      4  UZ      3.5000e-01   3.1416e-01
   63  00:00:01   8.5461e-01      5  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:01   4.9792e-01      6  EP      2.7315e-01   3.1416e-01
    1  00:00:01   4.9792e-01      7  BP      2.7315e-01   3.1416e-01
    1  00:00:01   4.9835e-01      8  SN      2.7346e-01   3.1416e-01
   32  00:00:02   6.0897e-01      9  UZ      3.5000e-01   3.1416e-01
   63  00:00:02   8.5461e-01     10  EP      5.0000e-01   3.1416e-01
