
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   5.0222e-02      1  EP      2.7706e-02   3.1416e-02
    1  00:00:00   5.0222e-02      2  SN      2.7706e-02   3.1416e-02
    1  00:00:00   5.0187e-02      3  FP      2.7669e-02   3.1416e-02
   22  00:00:00   5.8471e-02      4  SN      3.1760e-02   3.1416e-02
   22  00:00:00   5.8471e-02      5  BP      3.1760e-02   3.1416e-02
   31  00:00:01   6.4928e-02      6  SN      3.4993e-02   3.1416e-02
   31  00:00:01   6.4928e-02      7  BP      3.4993e-02   3.1416e-02
   44  00:00:01   7.5937e-02      8  SN      4.0558e-02   3.1416e-02
   44  00:00:01   7.5936e-02      9  BP      4.0558e-02   3.1416e-02
   62  00:00:02   9.1617e-02     10  HB      4.8557e-02   3.1416e-02
   76  00:00:02   1.0511e-01     11  SN      5.5480e-02   3.1416e-02
   76  00:00:02   1.0511e-01     12  BP      5.5479e-02   3.1416e-02
  880  00:00:14   9.0446e-01     13  UZ      4.7124e-01   3.1416e-02
 1182  00:00:20   1.2060e+00     14  EP      6.2832e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:20   5.0222e-02     15  EP      2.7706e-02   3.1416e-02
    1  00:00:21   5.0222e-02     16  BP      2.7706e-02   3.1416e-02
    1  00:00:21   5.0267e-02     17  FP      2.7738e-02   3.1416e-02
    2  00:00:21   5.0267e-02     18  SN      2.7738e-02   3.1416e-02
    2  00:00:22   5.0277e-02     19  FP      2.7731e-02   3.1416e-02
   22  00:00:23   5.8480e-02     20  SN      3.1765e-02   3.1416e-02
   22  00:00:23   5.8480e-02     21  BP      3.1765e-02   3.1416e-02
   31  00:00:24   6.4922e-02     22  SN      3.4990e-02   3.1416e-02
   31  00:00:24   6.4922e-02     23  BP      3.4990e-02   3.1416e-02
   44  00:00:25   7.5936e-02     24  SN      4.0558e-02   3.1416e-02
   44  00:00:25   7.5936e-02     25  BP      4.0558e-02   3.1416e-02
   61  00:00:26   9.1617e-02     26  HB      4.8557e-02   3.1416e-02
   76  00:00:27   1.0511e-01     27  SN      5.5479e-02   3.1416e-02
   76  00:00:27   1.0511e-01     28  BP      5.5479e-02   3.1416e-02
  880  00:00:42   9.0446e-01     29  UZ      4.7124e-01   3.1416e-02
 1182  00:00:47   1.2060e+00     30  EP      6.2832e-01   3.1416e-02
