
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.6987e-02      1  EP      5.7357e-02   3.1416e-02
    1  00:00:00   8.6987e-02      2  SN      5.7357e-02   3.1416e-02
    1  00:00:00   8.6496e-02      3  FP      5.6982e-02   3.1416e-02
   19  00:00:00   1.5802e-01      4  UZ      1.0000e-01   3.1416e-02
   35  00:00:00   3.2060e-01      5  EP      2.0000e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   8.6987e-02      6  EP      5.7357e-02   3.1416e-02
    1  00:00:00   8.6987e-02      7  BP      5.7357e-02   3.1416e-02
    1  00:00:00   8.7936e-02      8  SN      5.8012e-02   3.1416e-02
   12  00:00:00   1.5802e-01      9  UZ      1.0000e-01   3.1416e-02
   29  00:00:00   3.2060e-01     10  EP      2.0000e-01   3.1416e-02
