
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.0027e-02      1  EP      1.7539e-02   3.1416e-02
    1  00:00:00   4.0027e-02      2  SN      1.7539e-02   3.1416e-02
    1  00:00:00   3.9996e-02      3  FP      1.7493e-02   3.1416e-02
  146  00:00:00   1.6202e-01      4  UZ      7.8540e-02   3.1416e-02
  308  00:00:01   3.2259e-01      5  UZ      1.5708e-01   3.1416e-02
  469  00:00:02   4.8348e-01      6  UZ      2.3562e-01   3.1416e-02
  908  00:00:03   9.2140e-01      7  UZ      4.4925e-01   3.1416e-02
 1044  00:00:04   1.0577e+00      8  UZ      5.1572e-01   3.1416e-02
 1597  00:00:06   1.6106e+00      9  UZ      7.8540e-01   3.1416e-02
 1919  00:00:08   1.9327e+00     10  EP      9.4248e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:08   4.0027e-02     11  EP      1.7539e-02   3.1416e-02
    1  00:00:08   4.0027e-02     12  BP      1.7539e-02   3.1416e-02
    1  00:00:08   4.0074e-02     13  FP      1.7578e-02   3.1416e-02
    2  00:00:09   4.0074e-02     14  SN      1.7577e-02   3.1416e-02
    2  00:00:09   4.0089e-02     15  FP      1.7569e-02   3.1416e-02
  145  00:00:09   1.6202e-01     16  UZ      7.8540e-02   3.1416e-02
  307  00:00:10   3.2259e-01     17  UZ      1.5708e-01   3.1416e-02
  469  00:00:11   4.8348e-01     18  UZ      2.3562e-01   3.1416e-02
  907  00:00:14   9.2140e-01     19  UZ      4.4925e-01   3.1416e-02
 1043  00:00:15   1.0577e+00     20  UZ      5.1572e-01   3.1416e-02
 1596  00:00:18   1.6106e+00     21  UZ      7.8540e-01   3.1416e-02
 1919  00:00:20   1.9327e+00     22  EP      9.4248e-01   3.1416e-02
