
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   7.5076e-02      1  EP      4.8216e-02   3.1416e-02
    1  00:00:00   7.5076e-02      2  SN      4.8216e-02   3.1416e-02
    1  00:00:00   7.4975e-02      3  FP      4.8136e-02   3.1416e-02
   64  00:00:00   1.2234e-01      4  UZ      7.8540e-02   3.1416e-02
  192  00:00:00   2.4737e-01      5  UZ      1.5708e-01   3.1416e-02
  318  00:00:01   3.7188e-01      6  UZ      2.3562e-01   3.1416e-02
  442  00:00:02   4.9623e-01      7  UZ      3.1416e-01   3.1416e-02
  567  00:00:03   6.2051e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:03   7.5076e-02      9  EP      4.8216e-02   3.1416e-02
    1  00:00:03   7.5076e-02     10  BP      4.8216e-02   3.1416e-02
    1  00:00:03   7.5277e-02     11  FP      4.8367e-02   3.1416e-02
    2  00:00:03   7.5278e-02     12  SN      4.8367e-02   3.1416e-02
    2  00:00:03   7.5270e-02     13  FP      4.8357e-02   3.1416e-02
   64  00:00:04   1.2234e-01     14  UZ      7.8540e-02   3.1416e-02
  192  00:00:04   2.4737e-01     15  UZ      1.5708e-01   3.1416e-02
  317  00:00:05   3.7188e-01     16  UZ      2.3562e-01   3.1416e-02
  442  00:00:05   4.9623e-01     17  UZ      3.1416e-01   3.1416e-02
  566  00:00:07   6.2051e-01     18  EP      3.9270e-01   3.1416e-02
