
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   4.7049e-01      1  EP      2.4765e-01   3.1416e-01
    1  00:00:01   4.7049e-01      2  SN      2.4765e-01   3.1416e-01
    1  00:00:01   4.7040e-01      3  FP      2.4756e-01   3.1416e-01
    4  00:00:02   4.7387e-01      4  UZ      2.5000e-01   3.1416e-01
   23  00:00:05   5.7722e-01      5  SN      3.1830e-01   3.1416e-01
   23  00:00:05   5.7722e-01      6  BP      3.1830e-01   3.1416e-01
   55  00:00:09   7.0549e-01      7  SN      3.9012e-01   3.1416e-01
   55  00:00:09   7.0549e-01      8  BP      3.9012e-01   3.1416e-01
   74  00:00:13   8.3635e-01      9  SN      4.4788e-01   3.1416e-01
   74  00:00:13   8.3635e-01     10  BP      4.4788e-01   3.1416e-01
   88  00:00:14   9.5229e-01     11  EP      5.0000e-01   3.1416e-01

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:16   4.7049e-01     12  EP      2.4765e-01   3.1416e-01
    1  00:00:16   4.7049e-01     13  BP      2.4765e-01   3.1416e-01
    1  00:00:16   4.7068e-01     14  SN      2.4782e-01   3.1416e-01
    4  00:00:17   4.7387e-01     15  UZ      2.5000e-01   3.1416e-01
   22  00:00:20   5.7722e-01     16  SN      3.1830e-01   3.1416e-01
   22  00:00:20   5.7722e-01     17  BP      3.1830e-01   3.1416e-01
   54  00:00:24   7.0549e-01     18  SN      3.9012e-01   3.1416e-01
   54  00:00:24   7.0549e-01     19  BP      3.9012e-01   3.1416e-01
   72  00:00:28   8.3635e-01     20  SN      4.4788e-01   3.1416e-01
   72  00:00:28   8.3635e-01     21  BP      4.4788e-01   3.1416e-01
   86  00:00:29   9.5229e-01     22  EP      5.0000e-01   3.1416e-01
