
 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:00   3.6473e-02      1  EP      1.3102e-02   3.1416e-02
    1  00:00:00   3.6473e-02      2  SN      1.3102e-02   3.1416e-02
    1  00:00:00   3.6455e-02      3  FP      1.3064e-02   3.1416e-02
  171  00:00:01   1.8183e-01      4  UZ      7.8540e-02   3.1416e-02
  352  00:00:02   3.6132e-01      5  UZ      1.5708e-01   3.1416e-02
  532  00:00:03   5.4131e-01      6  UZ      2.3562e-01   3.1416e-02
  712  00:00:04   7.2143e-01      7  UZ      3.1416e-01   3.1416e-02
  893  00:00:05   9.0161e-01      8  EP      3.9270e-01   3.1416e-02

 STEP      TIME        ||U||  LABEL  TYPE             b            t
    0  00:00:05   3.6473e-02      9  EP      1.3102e-02   3.1416e-02
    1  00:00:05   3.6473e-02     10  BP      1.3102e-02   3.1416e-02
    1  00:00:05   3.6510e-02     11  FP      1.3135e-02   3.1416e-02
    2  00:00:05   3.6511e-02     12  SN      1.3135e-02   3.1416e-02
    2  00:00:05   3.6530e-02     13  FP      1.3128e-02   3.1416e-02
  170  00:00:06   1.8183e-01     14  UZ      7.8540e-02   3.1416e-02
  351  00:00:07   3.6132e-01     15  UZ      1.5708e-01   3.1416e-02
  532  00:00:08   5.4131e-01     16  UZ      2.3562e-01   3.1416e-02
  712  00:00:09   7.2143e-01     17  UZ      3.1416e-01   3.1416e-02
  892  00:00:10   9.0161e-01     18  EP      3.9270e-01   3.1416e-02
